Text Inputs : Specimen label,"22L.3"
General : Start Date,13/11/2018 5:14 PM

Time,Extension,Load,Segment ID,Total Cycle Count
(sec),(mm),(N),,
77.46000,-9.14232,-24.34265,22412,0
77.47999,-9.13899,-24.30631,22412,0
77.50000,-9.13562,-24.28786,22412,0
77.52000,-9.13225,-24.34382,22412,0
77.54000,-9.12891,-24.34213,22412,0
77.56000,-9.12558,-24.27509,22412,0
77.58000,-9.12225,-24.21868,22412,0
77.60000,-9.11892,-24.20824,22412,0
77.61999,-9.11557,-24.22589,22412,0
77.64000,-9.11225,-24.21407,22412,0
77.65999,-9.10895,-24.16638,22412,0
77.68000,-9.10565,-24.17775,22412,0
77.70000,-9.10232,-24.22050,22412,0
77.72000,-9.09898,-24.25403,22412,0
77.74000,-9.09565,-24.22257,22412,0
77.75999,-9.09233,-24.10823,22412,0
77.78000,-9.08900,-24.06360,22412,0
77.79999,-9.08564,-24.10784,22412,0
77.82000,-9.08228,-24.09853,22412,0
77.84000,-9.07894,-24.08555,22412,0
77.86000,-9.07563,-24.03850,22412,0
77.88000,-9.07232,-24.02023,22412,0
77.90000,-9.06900,-23.99157,22412,0
77.92000,-9.06569,-23.97561,22412,0
77.93999,-9.06238,-24.00017,22412,0
77.96000,-9.05906,-24.00161,22412,0
77.97999,-9.05573,-23.98439,22412,0
78.00000,-9.05237,-23.90801,22412,0
78.02000,-9.04901,-23.83000,22412,0
78.04000,-9.04566,-23.85055,22412,0
78.06000,-9.04233,-23.88200,22412,0
78.08000,-9.03900,-23.83395,22412,0
78.10000,-9.03565,-23.80932,22412,0
78.11999,-9.03229,-23.78211,22412,0
78.14000,-9.02896,-23.81666,22412,0
78.15999,-9.02563,-23.77563,22412,0
78.18000,-9.02230,-23.74968,22412,0
78.20000,-9.01896,-23.70661,22412,0
78.22000,-9.01562,-23.66191,22412,0
78.24000,-9.01227,-23.66939,22412,0
78.25999,-9.00893,-23.68584,22412,0
78.28000,-9.00557,-23.67939,22412,0
78.29999,-9.00219,-23.65280,22412,0
78.32000,-8.99885,-23.63951,22412,0
78.34000,-8.99554,-23.63983,22412,0
78.36000,-8.99223,-23.61704,22412,0
78.38000,-8.98892,-23.63197,22412,0
78.40000,-8.98561,-23.66474,22412,0
78.42000,-8.98229,-23.64250,22412,0
78.43999,-8.97898,-23.57515,22412,0
78.46000,-8.97566,-23.57051,22412,0
78.47999,-8.97230,-23.55963,22412,0
78.50000,-8.96893,-23.53997,22412,0
78.52000,-8.96558,-23.52376,22412,0
78.54000,-8.96226,-23.51744,22412,0
78.56000,-8.95896,-23.54509,22412,0
78.57999,-8.95564,-23.54770,22412,0
78.60000,-8.95229,-23.50463,22412,0
78.61999,-8.94897,-23.51024,22412,0
78.64000,-8.94566,-23.55357,22412,0
78.65999,-8.94235,-23.54676,22412,0
78.68000,-8.93902,-23.54982,22412,0
78.70000,-8.93568,-23.50577,22412,0
78.72000,-8.93234,-23.46423,22412,0
78.74000,-8.92899,-23.46095,22412,0
78.75999,-8.92562,-23.48351,22412,0
78.78000,-8.92224,-23.46170,22412,0
78.79999,-8.91885,-23.43626,22412,0
78.82000,-8.91551,-23.41068,22412,0
78.84000,-8.91218,-23.42892,22412,0
78.86000,-8.90885,-23.41449,22412,0
78.88000,-8.90553,-23.38089,22412,0
78.90000,-8.90220,-23.38037,22412,0
78.92000,-8.89887,-23.38463,22412,0
78.93999,-8.89556,-23.32476,22412,0
78.96000,-8.89224,-23.32531,22412,0
78.97999,-8.88890,-23.30534,22412,0
79.00000,-8.88555,-23.28945,22412,0
79.02000,-8.88221,-23.25135,22412,0
79.04000,-8.87889,-23.23009,22412,0
79.06000,-8.87555,-23.24111,22412,0
79.07999,-8.87221,-23.23711,22412,0
79.10000,-8.86887,-23.20270,22412,0
79.11999,-8.86554,-23.18009,22412,0
79.14000,-8.86223,-23.18372,22412,0
79.15999,-8.85892,-23.15728,22412,0
79.18000,-8.85560,-23.12597,22412,0
79.20000,-8.85225,-23.10291,22412,0
79.22000,-8.84892,-23.12333,22412,0
79.24000,-8.84559,-23.08200,22412,0
79.25999,-8.84227,-23.05114,22412,0
79.28000,-8.83892,-23.05150,22412,0
79.29999,-8.83554,-22.99264,22412,0
79.32000,-8.83221,-22.98054,22412,0
79.34000,-8.82891,-22.98435,22412,0
79.36000,-8.82561,-22.93049,22412,0
79.38000,-8.82229,-22.90597,22412,0
79.40000,-8.81893,-22.88410,22412,0
79.42000,-8.81555,-22.90759,22412,0
79.43999,-8.81222,-22.89116,22412,0
79.46000,-8.80891,-22.90604,22412,0
79.47999,-8.80562,-22.88390,22412,0
79.50000,-8.80228,-22.81671,22412,0
79.52000,-8.79894,-22.79412,22412,0
79.54000,-8.79560,-22.78823,22412,0
79.56000,-8.79225,-22.76852,22412,0
79.57999,-8.78891,-22.71755,22412,0
79.60000,-8.78557,-22.69306,22412,0
79.61999,-8.78222,-22.69063,22412,0
79.64000,-8.77888,-22.66894,22412,0
79.65999,-8.77557,-22.66623,22412,0
79.68000,-8.77226,-22.68051,22412,0
79.70000,-8.76894,-22.65731,22412,0
79.72000,-8.76560,-22.61903,22412,0
79.74000,-8.76225,-22.59035,22412,0
79.75999,-8.75891,-22.55996,22412,0
79.78000,-8.75557,-22.51999,22412,0
79.79999,-8.75222,-22.49310,22412,0
79.82000,-8.74888,-22.47738,22412,0
79.84000,-8.74554,-22.49587,22412,0
79.86000,-8.74222,-22.50928,22412,0
79.88000,-8.73889,-22.48994,22412,0
79.90000,-8.73556,-22.46148,22412,0
79.92000,-8.73223,-22.40759,22412,0
79.93999,-8.72892,-22.39649,22412,0
79.96000,-8.72561,-22.40701,22412,0
79.97999,-8.72232,-22.36122,22412,0
80.00000,-8.71898,-22.36051,22412,0
80.02000,-8.71562,-22.36296,22412,0
80.04000,-8.71229,-22.36519,22412,0
80.06000,-8.70898,-22.35020,22412,0
80.07999,-8.70566,-22.32193,22412,0
80.10000,-8.70233,-22.34026,22412,0
80.11999,-8.69899,-22.31281,22412,0
80.14000,-8.69565,-22.29843,22412,0
80.15999,-8.69235,-22.27899,22412,0
80.18000,-8.68906,-22.29282,22412,0
80.20000,-8.68572,-22.31124,22412,0
80.22000,-8.68236,-22.28392,22412,0
80.24000,-8.67901,-22.25191,22412,0
80.25999,-8.67568,-22.23221,22412,0
80.28000,-8.67235,-22.21835,22412,0
80.29999,-8.66900,-22.22774,22412,0
80.32000,-8.66564,-22.23259,22412,0
80.34000,-8.66229,-22.23089,22412,0
80.36000,-8.65896,-22.20960,22412,0
80.38000,-8.65567,-22.18188,22412,0
80.40000,-8.65236,-22.14460,22412,0
80.42000,-8.64902,-22.17397,22412,0
80.43999,-8.64567,-22.15843,22412,0
80.46000,-8.64234,-22.10294,22412,0
80.47999,-8.63903,-22.06724,22412,0
80.50000,-8.63569,-22.07237,22412,0
80.52000,-8.63231,-22.08835,22412,0
80.54000,-8.62894,-22.09784,22412,0
80.56000,-8.62559,-22.09113,22412,0
80.57999,-8.62226,-22.06029,22412,0
80.60000,-8.61893,-22.03778,22412,0
80.61999,-8.61558,-22.01237,22412,0
80.64000,-8.61227,-21.98073,22412,0
80.65999,-8.60898,-21.93700,22412,0
80.68000,-8.60568,-21.94282,22412,0
80.70000,-8.60234,-21.92163,22412,0
80.72000,-8.59899,-21.91808,22412,0
80.74000,-8.59564,-21.92874,22412,0
80.75999,-8.59233,-21.90826,22412,0
80.78000,-8.58901,-21.86676,22412,0
80.79999,-8.58565,-21.86517,22412,0
80.82000,-8.58228,-21.86908,22412,0
80.84000,-8.57895,-21.81983,22412,0
80.86000,-8.57567,-21.74362,22412,0
80.88000,-8.57238,-21.76474,22412,0
80.90000,-8.56902,-21.76921,22412,0
80.92000,-8.56565,-21.73362,22412,0
80.93999,-8.56232,-21.69810,22412,0
80.96000,-8.55904,-21.68417,22412,0
80.97999,-8.55574,-21.66375,22412,0
81.00000,-8.55236,-21.66148,22412,0
81.02000,-8.54896,-21.67573,22412,0
81.04000,-8.54561,-21.65850,22412,0
81.06000,-8.54228,-21.65639,22412,0
81.07999,-8.53895,-21.62498,22412,0
81.10000,-8.53560,-21.56568,22412,0
81.11999,-8.53224,-21.52578,22412,0
81.14000,-8.52892,-21.54653,22412,0
81.15999,-8.52563,-21.53861,22412,0
81.18000,-8.52232,-21.49683,22412,0
81.20000,-8.51897,-21.46867,22412,0
81.22000,-8.51561,-21.46021,22412,0
81.24000,-8.51227,-21.45578,22412,0
81.25999,-8.50892,-21.40861,22412,0
81.28000,-8.50558,-21.42603,22412,0
81.29999,-8.50220,-21.41379,22412,0
81.32000,-8.49884,-21.41532,22412,0
81.34000,-8.49553,-21.39821,22412,0
81.36000,-8.49221,-21.52035,22412,0
81.38000,-8.48890,-21.32990,22412,0
81.40000,-8.48558,-21.25409,22412,0
81.42000,-8.48225,-21.35093,22412,0
81.43999,-8.47894,-21.30592,22412,0
81.46000,-8.47563,-21.26713,22412,0
81.47999,-8.47232,-21.24327,22412,0
81.50000,-8.46896,-21.31002,22412,0
81.52000,-8.46560,-21.26961,22412,0
81.54000,-8.46227,-21.19045,22412,0
81.56000,-8.45894,-21.21678,22412,0
81.57999,-8.45561,-21.21253,22412,0
81.60000,-8.45228,-21.18186,22412,0
81.61999,-8.44896,-21.11586,22412,0
81.64000,-8.44565,-21.17175,22412,0
81.65999,-8.44236,-21.16581,22412,0
81.68000,-8.43902,-21.10781,22412,0
